CELLNAME	DRUG	AUC
7860	4722	0.9846
7860	49842	0.802
7860	49842	0.7061
7860	49842	0.7627
7860	49842	0.7727
7860	49842	0.7436
7860	49842	0.8198
7860	49842	0.6405
7860	49842	0.6119
7860	49842	0.6509
7860	49842	0.6878
7860	49842	0.595
7860	49842	0.5760000000000001
7860	49842	0.6362
7860	49842	0.6071
7860	49842	0.5444
7860	49842	0.6952
7860	49842	0.6882
7860	49842	0.6465
7860	49842	0.5873
7860	49842	0.6257
7860	49842	0.5881
7860	49842	0.5994
7860	49842	0.6661
7860	49842	0.5594
7860	49842	0.5993
7860	49842	0.5856
7860	49842	0.6902
7860	49842	0.6918
7860	49842	0.5748
7860	49842	0.6238
7860	49842	0.6723
7860	49842	0.7290000000000001
7860	49842	0.7077
7860	49842	0.6890000000000001
7860	49842	0.6225
7860	49842	0.6876
7860	49842	0.6235
7860	49842	0.5809
7860	49842	0.6193
7860	49842	0.6641
7860	49842	0.5928
7860	49842	0.6257
7860	49842	0.6852
7860	49842	0.5964
7860	49842	0.5842
7860	49842	0.6131
7860	49842	0.6709999999999999
7860	49842	0.6306
7860	49842	0.6038
7860	49842	0.6573
7860	49842	0.7257
7860	49842	0.5534
7860	49842	0.6025
7860	49842	0.6487
7860	49842	0.6575
7860	49842	0.8254
7860	49842	0.6489
7860	49842	0.5825
7860	49842	0.5646
7860	49842	0.5695
7860	49842	0.4444
7860	49842	0.5423
7860	49842	0.5959
7860	49842	0.5631
7860	49842	0.89
7860	49842	0.6388
7860	49842	0.7299
7860	49842	0.5785
7860	49842	0.5614
7860	49842	0.5959
7860	49842	0.5598
7860	49842	0.5842
7860	49842	0.5417
7860	49842	0.5972
7860	49842	0.5611
7860	49842	0.5797
7860	49842	0.6089
7860	49842	0.5886
7860	49842	0.5747
7860	49842	0.5902
7860	49842	0.6001
7860	49842	0.5672
7860	49842	0.528
7860	49842	0.6537
7860	49842	0.3414
7860	49842	0.5381
7860	49842	0.5794
7860	49842	0.5773
7860	49842	0.5395
7860	49842	0.5498
7860	49842	0.5306
7860	49842	0.6041
7860	527017	0.9697
7860	527017	0.9604
7860	527017	0.7356
7860	527017	0.8339
7860	527017	0.9188
7860	5364	0.9917
7860	5366	0.9562
7860	56423	0.9934
7860	57197	0.9988
7860	57197	1.0
7860	5751	0.9955
7860	59272	0.872
7860	59687	0.9836
7860	59687	0.9913
7860	602670	0.968
7860	602670	0.9623
7860	606170	0.9707
7860	606698	0.8834
7860	606869	0.7779
7860	606869	0.7132
7860	606869	0.7233
7860	608000	0.9887
7860	608000	0.9655
7860	608210	0.6944
7860	608210	0.6326
7860	609699	0.7175
7860	609699	0.7071
7860	609699	0.7029
7860	609699	0.5741
7860	609699	0.503
7860	609699	0.4694
7860	609699	0.5284
7860	609699	0.6976
7860	609699	0.5693
7860	609699	0.5418
7860	609699	0.4537
7860	609699	0.6289
7860	612049	0.9933
7860	613327	0.5937
7860	613327	0.6277
7860	613327	0.7647
7860	613327	0.7606
7860	613327	0.7151
7860	613327	0.736
7860	613327	0.7731
7860	613327	0.7313
7860	613327	0.7388
7860	614826	0.9845
7860	614826	0.9923
7860	614826	0.9979
7860	614826	0.9856
7860	614826	0.9982
7860	615296	0.9345
7860	616348	0.8581
7860	616348	0.8681
7860	616348	0.8106
7860	616348	0.8641
7860	616348	0.8502
7860	616348	0.882
7860	620107	0.8908
7860	62791	0.9408
7860	62791	0.9951
7860	628503	0.7168
7860	628503	0.6316
7860	628503	0.7103
7860	628503	0.6772
7860	628503	0.644
7860	628503	0.6334
7860	628503	0.6065
7860	628503	0.6511
7860	630176	0.6584
7860	630176	0.6937
7860	630176	0.39899999999999997
7860	630176	0.66
7860	630176	0.6174
7860	630176	0.4765
7860	630176	0.5096
7860	630176	0.5051
7860	630176	0.6578
7860	630176	0.2643
7860	630176	0.5892
7860	630176	0.6153
7860	630176	0.6197
7860	630176	0.5951
7860	630176	0.6192
7860	633770	1.0
7860	633781	0.9164
7860	633782	0.9043
7860	63878	0.7965
7860	63878	0.8276
7860	63878	0.6238
7860	63878	0.84
7860	63878	0.8088
7860	63878	0.8388
7860	63878	0.8195
7860	63878	0.7847
7860	63878	0.8077
7860	63878	0.8058
7860	63878	0.8508
7860	63878	0.753
7860	63878	0.835
7860	63878	0.7669
7860	63878	0.7708
7860	63878	0.8402
7860	63878	0.8849
7860	63878	0.7517
7860	63878	0.7921
7860	63878	0.8235
7860	63878	0.7825
7860	63878	0.7831
7860	63878	0.778
7860	63878	0.8368
7860	63878	0.7917
7860	63878	0.7737
7860	63878	0.9233
7860	63878	0.8170000000000001
7860	63878	0.7822
7860	63878	0.8004
7860	63878	0.8168
7860	63878	0.8163
7860	63878	0.8327
7860	63878	0.8297
7860	63878	0.8029
7860	63878	0.8233
7860	63878	0.841
7860	63878	0.8282
7860	63878	0.8099
7860	63878	0.8155
7860	63878	0.8503
7860	63878	0.8007
7860	63878	0.7984
7860	63878	0.816
7860	63878	0.8446
7860	63878	0.8317
7860	63878	0.8262
7860	63878	0.8237
7860	63878	0.8397
7860	63878	0.7811
7860	63878	0.8171
7860	63878	0.8351
7860	63878	0.8567
7860	63878	0.7438
7860	63878	0.8411
7860	63878	0.8029
7860	63878	0.7889
7860	63878	0.8079
7860	63878	0.8295
7860	63878	0.8041
7860	63878	0.775
7860	63878	0.8823
7860	63878	0.7965
7860	63878	0.8290000000000001
7860	63878	0.8075
7860	63878	0.9963
7860	63878	0.8159
7860	63878	0.7928
7860	63878	0.821
7860	63878	0.7479
7860	63878	0.7772
7860	63878	0.7936
7860	63878	0.8339
7860	63878	0.7925
7860	63878	0.8023
7860	63878	0.8154
7860	63878	0.9106
7860	63878	0.8497
7860	63878	0.807
7860	63878	0.8475
7860	63878	0.7971
7860	63878	0.8406
7860	63878	0.8375
7860	63878	0.8127
7860	63878	0.8257
7860	63878	0.6286
7860	63878	0.8282
7860	63878	0.8469
7860	63878	0.8064
7860	63878	0.6354
7860	63878	0.858
7860	63878	0.7183
7860	63878	0.8671
7860	63878	0.8438
7860	63878	0.7999
7860	63878	0.8634
7860	639186	0.8022
7860	6396	0.9034
7860	6396	0.9519
7860	6396	0.9957
7860	6396	0.9564
7860	6396	0.9559
7860	6396	0.9779
7860	6396	0.9569
7860	6396	0.9490000000000001
7860	6396	0.9698
7860	6396	0.9357
7860	6396	0.9486
7860	6396	0.9638
7860	6396	0.9632
7860	6396	0.976
7860	6396	0.9584
7860	6396	0.9732
7860	6396	0.9758
7860	6396	0.9805
7860	6396	0.9759
7860	6396	0.9605
7860	6396	0.9576
7860	6396	0.9624
7860	6396	0.9731
7860	6396	0.9475
7860	6396	0.9694
7860	6396	0.9737
7860	6396	0.9681
7860	6396	0.97
7860	6396	0.9683
7860	6396	0.9743
7860	6396	0.9729
7860	6396	0.9489
7860	6396	0.9605
7860	6396	0.9202
7860	6396	0.8599
7860	6396	0.8440000000000001
7860	6396	0.7575
7860	6396	0.9762
7860	6396	0.9648
7860	6396	0.9754
7860	6396	0.9722
7860	6396	0.9783
7860	6396	0.9662
7860	6396	0.9749
7860	6396	0.9574
7860	6396	0.9733
7860	6396	0.9785
7860	6396	0.9724
7860	6396	0.9704
7860	6396	0.9751
7860	6396	0.9697
7860	6396	0.9735
7860	6396	0.9794
7860	6396	0.9751
7860	6396	0.9368
7860	6396	0.9674
7860	6396	0.9567
7860	6396	0.9713
7860	6396	0.9639
7860	6396	0.9782
7860	6396	0.9767
7860	6396	0.9826
7860	6396	0.9670000000000001
7860	6396	0.9685
7860	6396	0.9494
7860	6396	0.993
7860	6396	0.9635
7860	6396	0.9801
7860	6396	0.9793
7860	6396	0.9808
7860	6396	0.9557
7860	6396	0.9935
7860	6396	0.9455
7860	6396	0.9642
7860	6396	0.976
7860	6396	0.9758
7860	6396	0.9433
7860	6396	0.9681
7860	6396	0.9740000000000001
7860	6396	0.9696
7860	6396	0.9683
7860	6396	0.9809
7860	6396	0.9801
7860	6396	0.9601
7860	6396	0.9725
7860	6396	0.9931
7860	6396	0.9767
7860	6396	0.9718
7860	6396	0.9705
7860	6396	0.9756
7860	6396	0.9839
7860	6396	0.976
7860	6396	0.9478
7860	6396	0.9906
7860	6396	0.9761
7860	6396	0.975
7860	6396	0.9670000000000001
7860	6396	0.9621
7860	6396	0.9629
7860	6396	0.9591
7860	6396	0.9494
7860	641530	0.9869
7860	648766	0.6265
7860	648766	0.1959
7860	648766	0.4907
7860	648766	0.5168
7860	648766	0.8333
7860	652104	0.9164
7860	656576	0.8318
7860	656576	0.795
7860	656576	0.8346
7860	661749	0.9844
7860	664312	0.9882
7860	665970	0.9790000000000001
7860	666076	0.9912
7860	66847	0.9775
7860	673596	0.639
7860	673596	0.5032
7860	673596	0.6236
7860	673596	0.5171
7860	67574	0.5158
7860	67574	0.6862
7860	67574	0.5481
7860	67574	0.5616
7860	67574	0.8301
7860	67574	0.7519
7860	67574	0.8039
7860	67574	0.6784
7860	67574	0.6551
7860	67574	0.8218
7860	67574	0.6413
7860	67574	0.6638
7860	67574	0.735
7860	67574	0.6838
7860	67574	0.6414
7860	67574	0.4688
7860	67574	0.6287
7860	67574	0.6438
7860	67574	0.7214
7860	67574	0.5576
7860	67574	0.6849
7860	67574	0.4652
7860	67574	0.6819
7860	67574	0.6404
7860	67574	0.6835
7860	67574	0.7581
7860	67574	0.7719
7860	67574	0.6098
7860	67574	0.6594
7860	676879	0.8795
7860	676879	0.8497
7860	677411	0.9505
7860	681239	0.6565
7860	681239	0.5252
7860	681239	0.5839
7860	681239	0.3781
7860	681239	0.5128
7860	681239	0.5663
7860	683863	0.6684
7860	683863	0.6453
7860	683864	0.7506
7860	683864	0.7698
7860	683864	0.67
7860	683864	0.7102
7860	683864	0.747
7860	685524	0.9964
7860	685701	0.945
7860	686673	0.9664
7860	686673	1.0
7860	693184	0.9779
7860	697855	0.9341
7860	697855	0.9398
7860	697979	0.8333
7860	697979	0.6981
7860	698037	0.7017
7860	698037	0.7419
7860	701852	0.8862
7860	701852	0.8569
7860	701852	0.8463
7860	701852	0.8876
7860	701852	0.8984
7860	701852	0.8536
7860	701852	0.8468
7860	701852	0.8893
7860	701852	0.8376
7860	702294	0.9738
7860	702294	0.9902
7860	706363	0.8959
7860	706363	0.9026
7860	707389	0.8333
7860	707389	0.6719
7860	707389	0.8333
7860	707389	0.6439
7860	707389	0.6362
7860	707389	0.8333
7860	71047	0.9825
7860	712571	0.9189
7860	712807	0.9783
7860	712807	0.9998
7860	713563	0.9879
7860	713563	0.9888
7860	71423	0.9921
7860	715055	0.865
7860	715055	0.8746
7860	718781	0.8894
7860	718781	0.8776
7860	718781	0.8774
7860	718781	0.852
7860	718781	0.8692
7860	718781	0.9318
7860	718781	0.9181
7860	718781	0.8901
7860	718781	0.9157
7860	719276	0.9553
7860	719276	0.9917
7860	719344	0.9759
7860	719344	0.9983
7860	719345	0.9914
7860	719345	0.9998
7860	719627	0.9883
7860	721075	0.887
7860	721517	0.8934
7860	721517	0.9704
7860	722664	0.8568
7860	724772	0.8477
7860	726630	0.7791
7860	726630	0.7483
7860	727071	0.9793
7860	727989	0.8661
7860	727989	0.903
7860	728073	0.4697
7860	728073	0.3824
7860	732517	0.6796
7860	732517	0.7112
7860	732517	0.7427
7860	732517	0.6842
7860	732517	0.7466
7860	732517	0.7841
7860	733504	0.7397
7860	733504	0.7321
7860	737754	0.9199
7860	737754	0.9126
7860	740	0.6241
7860	740	0.6807
7860	740	0.9817
7860	740	0.5697
7860	740	0.6076
7860	740	0.6135
7860	740	0.5553
7860	740	0.6524
7860	740	0.5751
7860	740	0.6769
7860	740	0.5724
7860	740	0.5771
7860	740	0.6016
7860	740	0.7132
7860	740	0.589
7860	740	0.5551
7860	740	0.5983
7860	740	0.5955
7860	740	0.6335
7860	740	0.6343
7860	740	0.6302
7860	740	0.6265
7860	740	0.6194
7860	740	0.6231
7860	740	0.6261
7860	740	0.6328
7860	740	0.6192
7860	740	0.6291
7860	740	0.6538
7860	740	0.758
7860	740	0.6747
7860	740	0.6877
7860	740	0.6349
7860	740	0.6291
7860	740	0.5823
7860	740	0.7417
7860	740	0.6741
7860	740	0.6018
7860	740	0.6394
7860	740	0.6273
7860	740	0.6237
7860	740	0.62
7860	740	0.6295
7860	740	0.7016
7860	740	0.6966
7860	740	0.6394
7860	740	0.6494
7860	740	0.6388
7860	740	0.6192
7860	740	0.5977
7860	740	0.6284
7860	740	0.6276
7860	740	0.6163
7860	740	0.6291
7860	740	0.6181
7860	740	0.7229
7860	740	0.5653
7860	740	0.5811
7860	740	0.7534
7860	740	0.645
7860	740	0.5925
7860	740	0.6332
7860	740	0.6052
7860	740	0.6284
7860	740	0.6476
7860	740	0.5878
7860	740	0.8083
7860	740	0.5820000000000001
7860	740	0.8441
7860	740	0.629
7860	740	0.6773
7860	740	0.6847
7860	740	0.6268
7860	740	0.8385
7860	740	0.6302
7860	740	0.6468
7860	740	0.5613
7860	740	0.7288
7860	740	0.7379
7860	740	0.7645
7860	740	0.6205
7860	740	0.7206
7860	740	0.6331
7860	740	0.7058
7860	740	0.645
7860	740	0.8336
7860	740	0.7812
7860	740	0.7739
7860	740	0.7233
7860	740	0.7101
7860	740	0.7454
7860	740	0.8182
7860	740	0.8369
7860	740	0.8447
7860	740	0.7324
7860	740	0.6364
7860	741078	0.8826
7860	741078	0.8659
7860	741078	0.9108
7860	741485	0.9986
7860	743414	0.8867
7860	743414	0.8907
7860	744009	0.9973
7860	745750	0.8662
7860	745750	0.8502
7860	745750	0.9014
7860	745750	0.8965
7860	746847	0.9952
7860	747167	0.8442
7860	747167	0.8994
7860	747599	0.7194
7860	747599	0.8669
7860	747856	0.9774
7860	747971	0.8146
7860	747971	0.8877
7860	747971	0.8777
7860	747971	0.858
7860	747972	1.0
7860	747973	0.0889
7860	747973	0.3428
7860	747973	0.067
7860	747974	0.8689
7860	747974	0.8821
7860	749226	0.872
7860	749227	0.7875
7860	750	0.9961
7860	750	0.9999
7860	750	0.9999
7860	750	0.9999
7860	750	0.9942
7860	750	0.7634
7860	750	0.9598
7860	750	0.9999
7860	750	0.9999
7860	750	0.9999
7860	750	0.9998
7860	750	0.9641
7860	750	0.9684
7860	750	0.9708
7860	750	0.9978
7860	750	0.9853
7860	750	0.9972
7860	750	0.9999
7860	750	0.9939
7860	750690	0.8099
7860	750690	0.789
7860	750690	0.7921
7860	750690	0.8077
7860	750690	0.8576
7860	750690	0.7748
7860	750691	0.8204
7860	750691	0.8398
7860	751548	0.7704
7860	751548	0.7832
7860	752	0.7561
7860	752	0.8137
7860	752	0.8397
7860	752	0.7838
7860	752	0.8122
7860	752	0.7619
7860	752	0.8586
7860	752	0.7465
7860	752	0.8335
7860	752	0.8472
7860	752	0.8114
7860	752	0.748
7860	752	0.8646
7860	752	0.8234
7860	752	0.8395
7860	752	0.8329
7860	752	0.8011
7860	752	0.8639
7860	752	0.8163
7860	752	0.7854
7860	752	0.8434
7860	752	0.8497
7860	752	0.8122
7860	752	0.8504
7860	752	0.8651
7860	752	0.9032
7860	752	0.8466
7860	752	0.8266
7860	752	0.8401
7860	752	0.8440000000000001
7860	752	0.7984
7860	752	0.8225
7860	752	0.8266
7860	752	0.8198
7860	752	0.8009
7860	752	0.8257
7860	752	0.8474
7860	752	0.8283
7860	752	0.8317
7860	752	0.8207
7860	752	0.8372
7860	752	0.8177
7860	752	0.8276
7860	752	0.8431
7860	752	0.8452
7860	752	0.8303
7860	752	0.8078
7860	752	0.8074
7860	752	0.7983
7860	752	0.8239
7860	752	0.8268
7860	752	0.8478
7860	752	0.8199
7860	752	0.7873
7860	752	0.708
7860	752	0.8288
7860	752	0.8208
7860	752	0.8456
7860	752	0.828
7860	752	0.8378
7860	752	0.8381
7860	752	0.8543
7860	752	0.8503
7860	752	0.7907
7860	752	0.8194
7860	752	0.8681
7860	752	0.8435
7860	752	0.8093
7860	752	0.8485
7860	752	0.8957
7860	752	0.8736
7860	752	0.893
7860	752	0.8479
7860	752	0.7549
7860	752	0.8344
7860	752	0.8526
7860	752	0.8448
7860	752	0.7502
7860	752	0.8321
7860	752	0.8194
7860	752	0.8312
7860	752	0.7809
7860	752	0.7373
7860	752	0.8597
7860	752	0.8633
7860	752	0.8438
7860	752	0.8388
7860	752	0.8275
7860	752	0.8074
7860	752	0.8407
7860	752	0.8486
7860	752	0.8341
7860	752	0.8111
7860	752	0.8545
7860	752782	0.8964
7860	753686	0.9895
7860	754143	0.5752
7860	754230	0.5962
7860	754355	0.8915
7860	754363	0.9993
7860	754771	0.8213
7860	755	0.8543
7860	755	0.8662
7860	755	0.8009
7860	755	0.8696
7860	755	0.8164
7860	755	0.8586
7860	755	0.8222
7860	755	0.8454
7860	755	0.8751
7860	755	0.8304
7860	755	0.8162
7860	755	0.8579
7860	755	0.8485
7860	755	0.8588
7860	755	0.8623
7860	755	0.8743
7860	755	0.8528
7860	755	0.8614
7860	755	0.8444
7860	755	0.8741
7860	755	0.8768
7860	755	0.8649
7860	755	0.8594
7860	755	0.8737
7860	755	0.9313
7860	755	0.8969
7860	755	0.8681
7860	755	0.8654
7860	755	0.8751
7860	755	0.8593
7860	755	0.871
7860	755	0.8556
7860	755	0.8463
7860	755	0.8346
7860	755	0.8571
7860	755	0.8658
7860	755	0.8540000000000001
7860	755	0.8539
7860	755	0.8607
7860	755	0.8864
7860	755	0.8523
7860	755	0.8847
7860	755	0.8697
7860	755	0.8639
7860	755	0.8752
7860	755	0.8828
7860	755	0.8512
7860	755	0.8464
7860	755	0.8648
7860	755	0.8771
7860	755	0.8365
7860	755	0.8363
7860	755	0.8555
7860	755	0.8818
7860	755	0.8476
7860	755	0.8519
7860	755	0.8731
7860	755	0.7311
7860	755	0.8528
7860	755	0.8538
7860	755	0.8551
7860	755	0.8507
7860	755	0.8742
7860	755	0.997
7860	755	0.8581
7860	755	0.7932
7860	755	0.875
7860	755	0.8559
7860	755	0.8874
7860	755	0.8734
7860	755	0.8751
7860	755	0.8043
7860	755	0.9017
7860	755	0.8938
7860	755	0.8981
7860	755	0.8027
7860	755	0.8942
7860	755	0.8776
7860	755	0.8651
7860	755	0.7894
7860	755	0.8055
7860	755	0.8885
7860	755	0.8967
7860	755	0.8841
7860	755	0.8759999999999999
7860	755	0.8538
7860	755	0.9322
7860	755	0.8656
7860	755	0.8901
7860	755	0.8523
7860	755	0.9143
7860	755	0.8932
7860	75520	0.8228
7860	75520	0.7621
7860	755389	0.7856
7860	755389	0.7934
7860	755400	0.8408
7860	755401	0.9876
7860	755404	0.9985
7860	755605	0.914
7860	755606	0.8328
7860	755606	0.8370000000000001
7860	755606	0.8679
7860	755606	0.8355
7860	755764	0.8718
7860	755767	0.9406
7860	755767	0.9056
7860	755768	0.8596
7860	755841	0.6759999999999999
7860	755880	0.7466
7860	756643	0.7686
7860	756643	0.7799
7860	756644	0.9773
7860	756645	0.8159
7860	756645	0.7951
7860	756647	0.8594
7860	756647	0.8322
7860	756655	0.5273
7860	756655	0.5835
7860	756656	0.8285
7860	756656	0.7928
7860	756659	0.8429
7860	756659	0.8038
7860	756661	0.8695
7860	756689	0.8485
7860	756700	0.8536
7860	756702	0.7164
7860	756702	0.706
7860	756714	0.9864
7860	756717	0.6542
7860	756717	0.6256
7860	756738	0.5534
7860	756738	0.5084
7860	757	0.7947
7860	757	0.5443
7860	757	0.7519
7860	757	0.5875
7860	757	0.7783
7860	757	0.7918
7860	757	0.7381
7860	757027	0.8724
7860	757036	0.9196
7860	757050	0.6467
7860	757050	0.6384
7860	757087	0.7315
7860	757087	0.7893
7860	757098	0.9028
7860	757119	0.841
7860	757120	0.8798
7860	757306	0.9188
7860	757307	0.7861
7860	757345	0.8281
7860	757348	0.7564
7860	757348	0.7993
7860	757363	0.6928
7860	757363	0.6349
7860	757369	0.7579
7860	757384	0.6049
7860	757384	0.6179
7860	757400	0.9182
7860	757424	0.8058
7860	757424	0.8075
7860	757425	0.5007
7860	757425	0.4686
7860	757436	0.8763
7860	757436	0.8963
7860	757437	0.8003
7860	757437	0.8247
7860	757439	0.7535
7860	757439	0.7452
7860	757441	0.9273
7860	757441	0.9034
7860	757443	0.9896
7860	757804	0.8029999999999999
7860	757804	0.7788
7860	757816	0.8195
7860	757838	0.8356
7860	757838	0.8564
7860	757854	0.7563
7860	757882	0.7886
7860	757882	0.7842
7860	758007	0.8786
7860	758007	0.8719
7860	758007	0.8740000000000001
7860	758007	0.8851
7860	758183	0.5942
7860	758183	0.5727
7860	758186	0.8059
7860	758194	0.8811
7860	758230	0.7092
7860	758230	0.6890000000000001
7860	758244	0.8026
7860	758244	0.7978
7860	758244	0.7786
7860	758246	0.8590000000000001
7860	758246	0.8255
7860	758247	0.8726
7860	758247	0.8627
7860	758252	0.6108
7860	758252	0.6471
7860	758253	0.6175
7860	758253	0.6456
7860	758254	0.6940000000000001
7860	758254	0.7642
7860	758255	0.6929
7860	758255	0.7357
7860	758423	0.6439
7860	758423	0.6303
7860	758487	0.7146
7860	758487	0.6929
7860	758487	0.6922
7860	758612	0.8420000000000001
7860	758612	0.877
7860	758645	0.7613
7860	758645	0.7981
7860	758662	0.9184
7860	758664	0.7352
7860	758664	0.774
7860	758667	0.5865
7860	758667	0.6009
7860	758671	0.8592
7860	758682	0.8509
7860	758682	0.8373
7860	758706	0.8415
7860	758706	0.84
7860	758774	0.8323
7860	758774	0.8081
7860	758896	0.9126
7860	758896	0.8954
7860	759155	0.6451
7860	759155	0.6311
7860	759169	0.8369
7860	759174	0.6808
7860	759174	0.6859999999999999
7860	759178	0.8874
7860	759178	0.9011
7860	759195	0.7346
7860	759195	0.6743
7860	759224	0.8925
7860	759228	0.868
7860	759263	0.5933
7860	759263	0.4507
7860	759274	0.6920000000000001
7860	759274	0.7019
7860	759560	0.7571
7860	759614	0.8372
7860	759817	0.8409
7860	759817	0.8182
7860	759850	0.7507
7860	759850	0.6674
7860	759852	0.8602
7860	759852	0.8517
7860	759856	0.833
7860	759856	0.841
7860	759857	0.6970000000000001
7860	759857	0.6831
7860	759877	0.6879
7860	759877	0.7411
7860	759878	0.8121
7860	759878	0.7064
7860	760057	0.8502
7860	760057	0.847
7860	760087	0.7779
7860	760087	0.722
7860	760443	0.7475
7860	760443	0.7448
7860	760764	0.7781
7860	760764	0.7775
7860	760766	0.8345
7860	761068	0.8928
7860	761068	0.9162
7860	761190	0.5769
7860	761190	0.6048
7860	761191	0.8416
7860	761191	0.8274
7860	761385	0.8566
7860	761388	1.0
7860	761389	0.8611
7860	761431	0.8796
7860	761431	0.8923
7860	761432	0.7007
7860	761432	0.7143
7860	761910	0.828
7860	761910	0.8373
7860	761910	0.8111
7860	762	0.7085
7860	762	0.8337
7860	762	0.7442
7860	762	0.7637
7860	762	0.7735
7860	762	0.8459
7860	762	0.7957
7860	762	0.7382
7860	762	0.8235
7860	762	0.8251
7860	762	0.8291
7860	762	0.7727
7860	762	0.8417
7860	762	0.8938
7860	762	0.7685
7860	762	0.8196
7860	762	0.8292
7860	762	0.84
7860	762	0.8559
7860	762	0.7781
7860	762	0.8191
7860	762523	0.8491
7860	763371	0.8993
7860	763932	0.8691
7860	764040	0.7864
7860	764040	0.7886
7860	764042	0.9055
7860	764042	0.9008
7860	764134	0.9343
7860	764134	0.9925
7860	764487	0.738
7860	764487	0.8364
7860	764581	0.9391
7860	764581	0.9366
7860	764778	0.8382
7860	764821	0.7859999999999999
7860	764821	0.7654
7860	765396	0.9657
7860	765396	0.96
7860	765694	0.7895
7860	765694	0.8497
7860	765888	0.7351
7860	765888	0.7162
7860	765974	0.9222
7860	765974	0.9057
7860	766118	0.9374
7860	766270	0.8534
7860	766270	0.8605
7860	766907	0.6611
7860	766907	0.596
7860	767125	0.9799
7860	767125	0.9926
7860	767125	0.9676
7860	767600	0.794
7860	768068	0.8767
7860	768068	0.8628
7860	768069	0.8869
7860	768069	0.8607
7860	768073	0.8393
7860	768073	0.8268
7860	771649	0.9671
7860	77213	0.9849
7860	77213	1.0
7860	77213	0.4938
7860	77213	0.9898
7860	77213	1.0
7860	77213	0.9973
7860	77213	1.0
7860	77213	0.9984
7860	77213	0.9994
7860	77213	1.0
7860	77213	1.0
7860	77213	0.9681
7860	77213	1.0
7860	77213	1.0
7860	77213	0.9982
7860	77213	1.0
7860	77213	0.9902
7860	772469	0.8606
7860	772469	0.8212
7860	773149	0.9991
7860	774769	0.7553
7860	774769	0.7164
7860	775351	1.0
7860	775772	0.9940000000000001
7860	776422	0.7858
7860	776422	0.7595
7860	777109	0.9079999999999999
7860	777193	0.7636
7860	777193	0.7584
7860	777878	0.9551
7860	778304	0.9039
7860	778304	0.8967
7860	778590	0.8863
7860	778590	0.8463
7860	778909	0.8893
7860	779217	0.7313
7860	779217	0.7303
7860	779405	0.8097
7860	779405	0.8187
7860	780108	0.9213
7860	780108	0.9279
7860	780203	0.7288
7860	781556	0.8378
7860	78206	0.8892
7860	785497	0.9538
7860	785570	0.9711
7860	787457	0.8314
7860	787457	0.7571
7860	787846	0.8306
7860	787846	0.8395
7860	788120	0.9247
7860	788948	0.9921
7860	789102	0.9606
7860	789300	0.8616
7860	789925	0.8853
7860	79037	0.9584
7860	79037	0.966
7860	79037	0.5406
7860	79037	0.9584
7860	79037	0.9575
7860	79037	0.9671
7860	79037	0.9624
7860	79037	0.9565
7860	79037	0.9629
7860	79037	0.9616
7860	79037	0.9658
7860	79037	0.9682
7860	79037	0.9499
7860	79037	0.9163
7860	79037	0.9588
7860	79037	0.8322
7860	79037	0.9534
7860	79037	0.8992
7860	79269	1.0
7860	80998	0.7634
7860	80998	0.731
